phage,cla,scorecla
NC_021780.1,Bacilli,0
NC_021780.1,Rhodothermia,0
NC_021780.1,Flavobacteriia,0
NC_021780.1,Chlamydiia,0
NC_021780.1,Actinomycetes,0
NC_021780.1,Bacteroidia,0
NC_021780.1,Mollicutes,0
NC_021780.1,Epsilonproteobacteria,0
NC_021780.1,Gammaproteobacteria,1
NC_021780.1,Alphaproteobacteria,0
NC_021780.1,Bdellovibrionia,0
NC_021780.1,Spirochaetia,0
NC_021780.1,Deinococci,0
NC_021780.1,Betaproteobacteria,0
NC_021780.1,Cyanophyceae,0
NC_028774.1,Clostridia,0
NC_028774.1,Bacilli,0
NC_028774.1,Rhodothermia,0
NC_028774.1,Flavobacteriia,0
NC_028774.1,Chlamydiia,0
NC_028774.1,Actinomycetes,0
NC_028774.1,Bacteroidia,0
NC_028774.1,Mollicutes,0
NC_028774.1,Epsilonproteobacteria,0
NC_028774.1,Gammaproteobacteria,1
NC_028774.1,Alphaproteobacteria,0
NC_028774.1,Bdellovibrionia,0
NC_028774.1,Spirochaetia,0
NC_028774.1,Deinococci,0
NC_028774.1,Betaproteobacteria,0
NC_028774.1,Cyanophyceae,0
NC_051650.1,Clostridia,0
NC_051650.1,Bacilli,0
NC_051650.1,Rhodothermia,0
NC_051650.1,Flavobacteriia,0
NC_051650.1,Chlamydiia,0
NC_051650.1,Actinomycetes,1
NC_051650.1,Bacteroidia,0
NC_051650.1,Mollicutes,0
NC_051650.1,Epsilonproteobacteria,0
NC_051650.1,Gammaproteobacteria,0
NC_051650.1,Alphaproteobacteria,0
NC_051650.1,Bdellovibrionia,0
NC_051650.1,Spirochaetia,0
NC_051650.1,Deinococci,0
NC_051650.1,Betaproteobacteria,0
NC_051650.1,Cyanophyceae,0
NC_004665.1,Clostridia,0
NC_004665.1,Bacilli,0
NC_004665.1,Rhodothermia,0
NC_004665.1,Flavobacteriia,0
NC_004665.1,Chlamydiia,0
NC_004665.1,Actinomycetes,0
NC_004665.1,Bacteroidia,0
NC_004665.1,Mollicutes,0
NC_004665.1,Epsilonproteobacteria,0
NC_004665.1,Gammaproteobacteria,1
NC_004665.1,Alphaproteobacteria,0
NC_004665.1,Bdellovibrionia,0
NC_004665.1,Spirochaetia,0
NC_004665.1,Deinococci,0
NC_004665.1,Betaproteobacteria,0
NC_004665.1,Cyanophyceae,0
NC_023735.1,Clostridia,0
NC_023735.1,Bacilli,0
NC_023735.1,Rhodothermia,0
NC_023735.1,Flavobacteriia,0
NC_023735.1,Chlamydiia,0
NC_023735.1,Actinomycetes,1
NC_023735.1,Bacteroidia,0
NC_023735.1,Mollicutes,0
NC_023735.1,Epsilonproteobacteria,0
NC_023735.1,Gammaproteobacteria,0
NC_023735.1,Alphaproteobacteria,0
NC_023735.1,Bdellovibrionia,0
NC_023735.1,Spirochaetia,0
NC_023735.1,Deinococci,0
NC_023735.1,Betaproteobacteria,0
NC_023735.1,Cyanophyceae,0
NC_015457.1,Clostridia,0
NC_015457.1,Bacilli,0
NC_015457.1,Rhodothermia,0
NC_015457.1,Flavobacteriia,0
NC_015457.1,Chlamydiia,0
NC_015457.1,Actinomycetes,0
NC_015457.1,Bacteroidia,0
NC_015457.1,Mollicutes,0
NC_015457.1,Epsilonproteobacteria,0
NC_015457.1,Gammaproteobacteria,1
NC_015457.1,Alphaproteobacteria,0
NC_015457.1,Bdellovibrionia,0
NC_015457.1,Spirochaetia,0
NC_015457.1,Deinococci,0
NC_015457.1,Betaproteobacteria,0
NC_015457.1,Cyanophyceae,0
NC_048086.1,Clostridia,0
NC_048086.1,Bacilli,0
NC_048086.1,Rhodothermia,0
NC_048086.1,Flavobacteriia,0
NC_048086.1,Chlamydiia,0
NC_048086.1,Actinomycetes,0
NC_048086.1,Bacteroidia,0
NC_048086.1,Mollicutes,0
NC_048086.1,Epsilonproteobacteria,0
NC_048086.1,Gammaproteobacteria,1
NC_048086.1,Alphaproteobacteria,0
NC_048086.1,Bdellovibrionia,0
NC_048086.1,Spirochaetia,0
NC_048086.1,Deinococci,0
NC_048086.1,Betaproteobacteria,0
NC_048086.1,Cyanophyceae,0
NC_023708.1,Clostridia,0
NC_023708.1,Bacilli,0
NC_023708.1,Rhodothermia,0
NC_023708.1,Flavobacteriia,0
NC_023708.1,Chlamydiia,0
NC_023708.1,Actinomycetes,1
NC_023708.1,Bacteroidia,0
NC_023708.1,Mollicutes,0
NC_023708.1,Epsilonproteobacteria,0
NC_023708.1,Gammaproteobacteria,0
NC_023708.1,Alphaproteobacteria,0
NC_023708.1,Bdellovibrionia,0
NC_023708.1,Spirochaetia,0
NC_023708.1,Deinococci,0
NC_023708.1,Betaproteobacteria,0
NC_023708.1,Cyanophyceae,0
NC_047968.1,Clostridia,0
NC_047968.1,Bacilli,0
NC_047968.1,Rhodothermia,0
NC_047968.1,Flavobacteriia,0
NC_047968.1,Chlamydiia,0
NC_047968.1,Actinomycetes,0
NC_047968.1,Bacteroidia,0
NC_047968.1,Mollicutes,0
NC_047968.1,Epsilonproteobacteria,0
NC_047968.1,Gammaproteobacteria,1
NC_047968.1,Alphaproteobacteria,0
NC_047968.1,Bdellovibrionia,0
NC_047968.1,Spirochaetia,0
NC_047968.1,Deinococci,0
NC_047968.1,Betaproteobacteria,0
NC_047968.1,Cyanophyceae,0
NC_055739.1,Clostridia,0
NC_055739.1,Bacilli,0
NC_055739.1,Rhodothermia,0
NC_055739.1,Flavobacteriia,0
NC_055739.1,Chlamydiia,0
NC_055739.1,Actinomycetes,0
NC_055739.1,Bacteroidia,0
NC_055739.1,Mollicutes,0
NC_055739.1,Epsilonproteobacteria,0
NC_055739.1,Gammaproteobacteria,1
NC_055739.1,Alphaproteobacteria,0
NC_055739.1,Bdellovibrionia,0
NC_055739.1,Spirochaetia,0
NC_055739.1,Deinococci,0
NC_055739.1,Betaproteobacteria,0
NC_055739.1,Cyanophyceae,0
NC_019521.1,Clostridia,0
NC_019521.1,Bacilli,0
NC_019521.1,Rhodothermia,0
NC_019521.1,Flavobacteriia,0
NC_019521.1,Chlamydiia,0
NC_019521.1,Actinomycetes,0
NC_019521.1,Bacteroidia,0
NC_019521.1,Mollicutes,0
NC_019521.1,Epsilonproteobacteria,0
NC_019521.1,Gammaproteobacteria,0
NC_019521.1,Alphaproteobacteria,1
NC_019521.1,Bdellovibrionia,0
NC_019521.1,Spirochaetia,0
NC_019521.1,Deinococci,0
NC_019521.1,Betaproteobacteria,0
NC_019521.1,Cyanophyceae,0
NC_023556.1,Clostridia,0
NC_023556.1,Bacilli,0
NC_023556.1,Rhodothermia,0
NC_023556.1,Flavobacteriia,0
NC_023556.1,Chlamydiia,0
NC_023556.1,Actinomycetes,0
NC_023556.1,Bacteroidia,0
NC_023556.1,Mollicutes,0
NC_023556.1,Epsilonproteobacteria,0
NC_023556.1,Gammaproteobacteria,0
NC_023556.1,Alphaproteobacteria,0
NC_023556.1,Bdellovibrionia,0
NC_023556.1,Spirochaetia,0
NC_023556.1,Deinococci,0
NC_023556.1,Betaproteobacteria,1
NC_023556.1,Cyanophyceae,0
NC_031931.1,Clostridia,0
NC_031931.1,Bacilli,0
NC_031931.1,Rhodothermia,0
NC_031931.1,Flavobacteriia,1
NC_031931.1,Chlamydiia,0
NC_031931.1,Actinomycetes,0
NC_031931.1,Bacteroidia,0
NC_031931.1,Mollicutes,0
NC_031931.1,Epsilonproteobacteria,0
NC_031931.1,Gammaproteobacteria,0
NC_031931.1,Alphaproteobacteria,0
NC_031931.1,Bdellovibrionia,0
NC_031931.1,Spirochaetia,0
NC_031931.1,Deinococci,0
NC_031931.1,Betaproteobacteria,0
NC_031931.1,Cyanophyceae,0
NC_021804.1,Clostridia,0
NC_021804.1,Bacilli,0
NC_021804.1,Rhodothermia,0
NC_021804.1,Flavobacteriia,1
NC_021804.1,Chlamydiia,0
NC_021804.1,Actinomycetes,0
NC_021804.1,Bacteroidia,0
NC_021804.1,Mollicutes,0
NC_021804.1,Epsilonproteobacteria,0
NC_021804.1,Gammaproteobacteria,0
NC_021804.1,Alphaproteobacteria,0
NC_021804.1,Bdellovibrionia,0
NC_021804.1,Spirochaetia,0
NC_021804.1,Deinococci,0
NC_021804.1,Betaproteobacteria,0
NC_021804.1,Cyanophyceae,0
NC_028983.1,Clostridia,0
NC_028983.1,Bacilli,1
NC_028983.1,Rhodothermia,0
NC_028983.1,Flavobacteriia,0
NC_028983.1,Chlamydiia,0
NC_028983.1,Actinomycetes,0
NC_028983.1,Bacteroidia,0
NC_028983.1,Mollicutes,0
NC_028983.1,Epsilonproteobacteria,0
NC_028983.1,Gammaproteobacteria,0
NC_028983.1,Alphaproteobacteria,0
NC_028983.1,Bdellovibrionia,0
NC_028983.1,Spirochaetia,0
NC_028983.1,Deinococci,0
NC_028983.1,Betaproteobacteria,0
NC_028983.1,Cyanophyceae,0
NC_015254.1,Clostridia,0
NC_015254.1,Bacilli,1
NC_015254.1,Rhodothermia,0
NC_015254.1,Flavobacteriia,0
NC_015254.1,Chlamydiia,0
NC_015254.1,Actinomycetes,0
NC_015254.1,Bacteroidia,0
NC_015254.1,Mollicutes,0
NC_015254.1,Epsilonproteobacteria,0
NC_015254.1,Gammaproteobacteria,0
NC_015254.1,Alphaproteobacteria,0
NC_015254.1,Bdellovibrionia,0
NC_015254.1,Spirochaetia,0
NC_015254.1,Deinococci,0
NC_015254.1,Betaproteobacteria,0
NC_015254.1,Cyanophyceae,0
NC_026585.1,Clostridia,0
NC_026585.1,Bacilli,0
NC_026585.1,Rhodothermia,0
NC_026585.1,Flavobacteriia,0
NC_026585.1,Chlamydiia,0
NC_026585.1,Actinomycetes,1
NC_026585.1,Bacteroidia,0
NC_026585.1,Mollicutes,0
NC_026585.1,Epsilonproteobacteria,0
NC_026585.1,Gammaproteobacteria,0
NC_026585.1,Alphaproteobacteria,0
NC_026585.1,Bdellovibrionia,0
NC_026585.1,Spirochaetia,0
NC_026585.1,Deinococci,0
NC_026585.1,Betaproteobacteria,0
NC_026585.1,Cyanophyceae,0
NC_051680.1,Clostridia,0
NC_051680.1,Bacilli,0
NC_051680.1,Rhodothermia,0
NC_051680.1,Flavobacteriia,0
NC_051680.1,Chlamydiia,0
NC_051680.1,Actinomycetes,1
NC_051680.1,Bacteroidia,0
NC_051680.1,Mollicutes,0
NC_051680.1,Epsilonproteobacteria,0
NC_051680.1,Gammaproteobacteria,0
NC_051680.1,Alphaproteobacteria,0
NC_051680.1,Bdellovibrionia,0
NC_051680.1,Spirochaetia,0
NC_051680.1,Deinococci,0
NC_051680.1,Betaproteobacteria,0
NC_051680.1,Cyanophyceae,0
NC_027132.1,Clostridia,0
NC_027132.1,Bacilli,0
NC_027132.1,Rhodothermia,0
NC_027132.1,Flavobacteriia,0
NC_027132.1,Chlamydiia,0
NC_027132.1,Actinomycetes,0
NC_027132.1,Bacteroidia,0
NC_027132.1,Mollicutes,0
NC_027132.1,Epsilonproteobacteria,0
NC_027132.1,Gammaproteobacteria,0
NC_027132.1,Alphaproteobacteria,0
NC_027132.1,Bdellovibrionia,0
NC_027132.1,Spirochaetia,0
NC_027132.1,Deinococci,0
NC_027132.1,Betaproteobacteria,0
NC_027132.1,Cyanophyceae,1
NC_054434.1,Clostridia,0
NC_054434.1,Bacilli,0
NC_054434.1,Rhodothermia,0
NC_054434.1,Flavobacteriia,0
NC_054434.1,Chlamydiia,0
NC_054434.1,Actinomycetes,1
NC_054434.1,Bacteroidia,0
NC_054434.1,Mollicutes,0
NC_054434.1,Epsilonproteobacteria,0
NC_054434.1,Gammaproteobacteria,0
NC_054434.1,Alphaproteobacteria,0
NC_054434.1,Bdellovibrionia,0
NC_054434.1,Spirochaetia,0
NC_054434.1,Deinococci,0
NC_054434.1,Betaproteobacteria,0
NC_054434.1,Cyanophyceae,0
NC_031022.1,Clostridia,0
NC_031022.1,Bacilli,0
NC_031022.1,Rhodothermia,0
NC_031022.1,Flavobacteriia,0
NC_031022.1,Chlamydiia,0
NC_031022.1,Actinomycetes,0
NC_031022.1,Bacteroidia,0
NC_031022.1,Mollicutes,0
NC_031022.1,Epsilonproteobacteria,0
NC_031022.1,Gammaproteobacteria,1
NC_031022.1,Alphaproteobacteria,0
NC_031022.1,Bdellovibrionia,0
NC_031022.1,Spirochaetia,0
NC_031022.1,Deinococci,0
NC_031022.1,Betaproteobacteria,0
NC_031022.1,Cyanophyceae,0
NC_051653.1,Clostridia,0
NC_051653.1,Bacilli,0
NC_051653.1,Rhodothermia,0
NC_051653.1,Flavobacteriia,0
NC_051653.1,Chlamydiia,0
NC_051653.1,Actinomycetes,1
NC_051653.1,Bacteroidia,0
NC_051653.1,Mollicutes,0
NC_051653.1,Epsilonproteobacteria,0
NC_051653.1,Gammaproteobacteria,0
NC_051653.1,Alphaproteobacteria,0
NC_051653.1,Bdellovibrionia,0
NC_051653.1,Spirochaetia,0
NC_051653.1,Deinococci,0
NC_051653.1,Betaproteobacteria,0
NC_051653.1,Cyanophyceae,0
NC_015251.1,Clostridia,0
NC_015251.1,Bacilli,0
NC_015251.1,Rhodothermia,0
NC_015251.1,Flavobacteriia,0
NC_015251.1,Chlamydiia,0
NC_015251.1,Actinomycetes,0
NC_015251.1,Bacteroidia,0
NC_015251.1,Mollicutes,0
NC_015251.1,Epsilonproteobacteria,0
NC_015251.1,Gammaproteobacteria,1
NC_015251.1,Alphaproteobacteria,0
NC_015251.1,Bdellovibrionia,0
NC_015251.1,Spirochaetia,0
NC_015251.1,Deinococci,0
NC_015251.1,Betaproteobacteria,0
NC_015251.1,Cyanophyceae,0
NC_054419.1,Clostridia,0
NC_054419.1,Bacilli,0
NC_054419.1,Rhodothermia,0
NC_054419.1,Flavobacteriia,0
NC_054419.1,Chlamydiia,0
NC_054419.1,Actinomycetes,1
NC_054419.1,Bacteroidia,0
NC_054419.1,Mollicutes,0
NC_054419.1,Epsilonproteobacteria,0
NC_054419.1,Gammaproteobacteria,0
NC_054419.1,Alphaproteobacteria,0
NC_054419.1,Bdellovibrionia,0
NC_054419.1,Spirochaetia,0
NC_054419.1,Deinococci,0
NC_054419.1,Betaproteobacteria,0
NC_054419.1,Cyanophyceae,0
NC_054962.1,Clostridia,0
NC_054962.1,Bacilli,0
NC_054962.1,Rhodothermia,0
NC_054962.1,Flavobacteriia,0
NC_054962.1,Chlamydiia,0
NC_054962.1,Actinomycetes,0
NC_054962.1,Bacteroidia,0
NC_054962.1,Mollicutes,0
NC_054962.1,Epsilonproteobacteria,0
NC_054962.1,Gammaproteobacteria,0
NC_054962.1,Alphaproteobacteria,0
NC_054962.1,Bdellovibrionia,0
NC_054962.1,Spirochaetia,0
NC_054962.1,Deinococci,0
NC_054962.1,Betaproteobacteria,1
NC_054962.1,Cyanophyceae,0
NC_049426.1,Clostridia,0
NC_049426.1,Bacilli,1
NC_049426.1,Rhodothermia,0
NC_049426.1,Flavobacteriia,0
NC_049426.1,Chlamydiia,0
NC_049426.1,Actinomycetes,0
NC_049426.1,Bacteroidia,0
NC_049426.1,Mollicutes,0
NC_049426.1,Epsilonproteobacteria,0
NC_049426.1,Gammaproteobacteria,0
NC_049426.1,Alphaproteobacteria,0
NC_049426.1,Bdellovibrionia,0
NC_049426.1,Spirochaetia,0
NC_049426.1,Deinococci,0
NC_049426.1,Betaproteobacteria,0
NC_049426.1,Cyanophyceae,0
NC_042106.1,Clostridia,0
NC_042106.1,Bacilli,0
NC_042106.1,Rhodothermia,0
NC_042106.1,Flavobacteriia,0
NC_042106.1,Chlamydiia,0
NC_042106.1,Actinomycetes,1
NC_042106.1,Bacteroidia,0
NC_042106.1,Mollicutes,0
NC_042106.1,Epsilonproteobacteria,0
NC_042106.1,Gammaproteobacteria,0
NC_042106.1,Alphaproteobacteria,0
NC_042106.1,Bdellovibrionia,0
NC_042106.1,Spirochaetia,0
NC_042106.1,Deinococci,0
NC_042106.1,Betaproteobacteria,0
NC_042106.1,Cyanophyceae,0
NC_048056.1,Clostridia,0
NC_048056.1,Bacilli,0
NC_048056.1,Rhodothermia,0
NC_048056.1,Flavobacteriia,0
NC_048056.1,Chlamydiia,0
NC_048056.1,Actinomycetes,0
NC_048056.1,Bacteroidia,0
NC_048056.1,Mollicutes,0
NC_048056.1,Epsilonproteobacteria,0
NC_048056.1,Gammaproteobacteria,1
NC_048056.1,Alphaproteobacteria,0
NC_048056.1,Bdellovibrionia,0
NC_048056.1,Spirochaetia,0
NC_048056.1,Deinococci,0
NC_048056.1,Betaproteobacteria,0
NC_048056.1,Cyanophyceae,0
NC_054463.1,Clostridia,0
NC_054463.1,Bacilli,0
NC_054463.1,Rhodothermia,0
NC_054463.1,Flavobacteriia,0
NC_054463.1,Chlamydiia,0
NC_054463.1,Actinomycetes,0
NC_054463.1,Bacteroidia,0
NC_054463.1,Mollicutes,0
NC_054463.1,Epsilonproteobacteria,0
NC_054463.1,Gammaproteobacteria,0
NC_054463.1,Alphaproteobacteria,0
NC_054463.1,Bdellovibrionia,0
NC_054463.1,Spirochaetia,0
NC_054463.1,Deinococci,0
NC_054463.1,Betaproteobacteria,1
NC_054463.1,Cyanophyceae,0
NC_031097.1,Clostridia,0
NC_031097.1,Bacilli,0
NC_031097.1,Rhodothermia,0
NC_031097.1,Flavobacteriia,0
NC_031097.1,Chlamydiia,0
NC_031097.1,Actinomycetes,1
NC_031097.1,Bacteroidia,0
NC_031097.1,Mollicutes,0
NC_031097.1,Epsilonproteobacteria,0
NC_031097.1,Gammaproteobacteria,0
NC_031097.1,Alphaproteobacteria,0
NC_031097.1,Bdellovibrionia,0
NC_031097.1,Spirochaetia,0
NC_031097.1,Deinococci,0
NC_031097.1,Betaproteobacteria,0
NC_031097.1,Cyanophyceae,0
NC_054719.1,Clostridia,0
NC_054719.1,Bacilli,0
NC_054719.1,Rhodothermia,0
NC_054719.1,Flavobacteriia,0
NC_054719.1,Chlamydiia,0
NC_054719.1,Actinomycetes,1
NC_054719.1,Bacteroidia,0
NC_054719.1,Mollicutes,0
NC_054719.1,Epsilonproteobacteria,0
NC_054719.1,Gammaproteobacteria,0
NC_054719.1,Alphaproteobacteria,0
NC_054719.1,Bdellovibrionia,0
NC_054719.1,Spirochaetia,0
NC_054719.1,Deinococci,0
NC_054719.1,Betaproteobacteria,0
NC_054719.1,Cyanophyceae,0
NC_048150.1,Clostridia,0
NC_048150.1,Bacilli,0
NC_048150.1,Rhodothermia,0
NC_048150.1,Flavobacteriia,0
NC_048150.1,Chlamydiia,0
NC_048150.1,Actinomycetes,0
NC_048150.1,Bacteroidia,0
NC_048150.1,Mollicutes,0
NC_048150.1,Epsilonproteobacteria,0
NC_048150.1,Gammaproteobacteria,1
NC_048150.1,Alphaproteobacteria,0
NC_048150.1,Bdellovibrionia,0
NC_048150.1,Spirochaetia,0
NC_048150.1,Deinococci,0
NC_048150.1,Betaproteobacteria,0
NC_048150.1,Cyanophyceae,0
NC_020490.2,Clostridia,0
NC_020490.2,Bacilli,1
NC_020490.2,Rhodothermia,0
NC_020490.2,Flavobacteriia,0
NC_020490.2,Chlamydiia,0
NC_020490.2,Actinomycetes,0
NC_020490.2,Bacteroidia,0
NC_020490.2,Mollicutes,0
NC_020490.2,Epsilonproteobacteria,0
NC_020490.2,Gammaproteobacteria,0
NC_020490.2,Alphaproteobacteria,0
NC_020490.2,Bdellovibrionia,0
NC_020490.2,Spirochaetia,0
NC_020490.2,Deinococci,0
NC_020490.2,Betaproteobacteria,0
NC_020490.2,Cyanophyceae,0
NC_048059.1,Clostridia,0
NC_048059.1,Bacilli,0
NC_048059.1,Rhodothermia,0
NC_048059.1,Flavobacteriia,0
NC_048059.1,Chlamydiia,0
NC_048059.1,Actinomycetes,0
NC_048059.1,Bacteroidia,0
NC_048059.1,Mollicutes,0
NC_048059.1,Epsilonproteobacteria,0
NC_048059.1,Gammaproteobacteria,1
NC_048059.1,Alphaproteobacteria,0
NC_048059.1,Bdellovibrionia,0
NC_048059.1,Spirochaetia,0
NC_048059.1,Deinococci,0
NC_048059.1,Betaproteobacteria,0
NC_048059.1,Cyanophyceae,0
NC_020872.1,Clostridia,0
NC_020872.1,Bacilli,0
NC_020872.1,Rhodothermia,0
NC_020872.1,Flavobacteriia,0
NC_020872.1,Chlamydiia,0
NC_020872.1,Actinomycetes,0
NC_020872.1,Bacteroidia,0
NC_020872.1,Mollicutes,0
NC_020872.1,Epsilonproteobacteria,0
NC_020872.1,Gammaproteobacteria,0
NC_020872.1,Alphaproteobacteria,0
NC_020872.1,Bdellovibrionia,0
NC_020872.1,Spirochaetia,0
NC_020872.1,Deinococci,0
NC_020872.1,Betaproteobacteria,0
NC_020872.1,Cyanophyceae,1
NC_052460.1,Clostridia,0
NC_052460.1,Bacilli,0
NC_052460.1,Rhodothermia,0
NC_052460.1,Flavobacteriia,0
NC_052460.1,Chlamydiia,0
NC_052460.1,Actinomycetes,1
NC_052460.1,Bacteroidia,0
NC_052460.1,Mollicutes,0
NC_052460.1,Epsilonproteobacteria,0
NC_052460.1,Gammaproteobacteria,0
NC_052460.1,Alphaproteobacteria,0
NC_052460.1,Bdellovibrionia,0
NC_052460.1,Spirochaetia,0
NC_052460.1,Deinococci,0
NC_052460.1,Betaproteobacteria,0
NC_052460.1,Cyanophyceae,0
NC_028663.1,Clostridia,0
NC_028663.1,Bacilli,0
NC_028663.1,Rhodothermia,0
NC_028663.1,Flavobacteriia,0
NC_028663.1,Chlamydiia,0
NC_028663.1,Actinomycetes,0
NC_028663.1,Bacteroidia,0
NC_028663.1,Mollicutes,0
NC_028663.1,Epsilonproteobacteria,0
NC_028663.1,Gammaproteobacteria,0
NC_028663.1,Alphaproteobacteria,0
NC_028663.1,Bdellovibrionia,0
NC_028663.1,Spirochaetia,0
NC_028663.1,Deinococci,0
NC_028663.1,Betaproteobacteria,0
NC_028663.1,Cyanophyceae,1
NC_021316.1,Clostridia,0
NC_021316.1,Bacilli,0
NC_021316.1,Rhodothermia,0
NC_021316.1,Flavobacteriia,0
NC_021316.1,Chlamydiia,0
NC_021316.1,Actinomycetes,0
NC_021316.1,Bacteroidia,0
NC_021316.1,Mollicutes,0
NC_021316.1,Epsilonproteobacteria,0
NC_021316.1,Gammaproteobacteria,1
NC_021316.1,Alphaproteobacteria,0
NC_021316.1,Bdellovibrionia,0
NC_021316.1,Spirochaetia,0
NC_021316.1,Deinococci,0
NC_021316.1,Betaproteobacteria,0
NC_021316.1,Cyanophyceae,0
NC_049468.1,Clostridia,0
NC_049468.1,Bacilli,0
NC_049468.1,Rhodothermia,0
NC_049468.1,Flavobacteriia,0
NC_049468.1,Chlamydiia,0
NC_049468.1,Actinomycetes,1
NC_049468.1,Bacteroidia,0
NC_049468.1,Mollicutes,0
NC_049468.1,Epsilonproteobacteria,0
NC_049468.1,Gammaproteobacteria,0
NC_049468.1,Alphaproteobacteria,0
NC_049468.1,Bdellovibrionia,0
NC_049468.1,Spirochaetia,0
NC_049468.1,Deinococci,0
NC_049468.1,Betaproteobacteria,0
NC_049468.1,Cyanophyceae,0
NC_047996.1,Clostridia,0
NC_047996.1,Bacilli,0
NC_047996.1,Rhodothermia,0
NC_047996.1,Flavobacteriia,0
NC_047996.1,Chlamydiia,0
NC_047996.1,Actinomycetes,0
NC_047996.1,Bacteroidia,0
NC_047996.1,Mollicutes,0
NC_047996.1,Epsilonproteobacteria,0
NC_047996.1,Gammaproteobacteria,1
NC_047996.1,Alphaproteobacteria,0
NC_047996.1,Bdellovibrionia,0
NC_047996.1,Spirochaetia,0
NC_047996.1,Deinococci,0
NC_047996.1,Betaproteobacteria,0
NC_047996.1,Cyanophyceae,0
NC_004914.3,Clostridia,0
NC_004914.3,Bacilli,0
NC_004914.3,Rhodothermia,0
NC_004914.3,Flavobacteriia,0
NC_004914.3,Chlamydiia,0
NC_004914.3,Actinomycetes,0
NC_004914.3,Bacteroidia,0
NC_004914.3,Mollicutes,0
NC_004914.3,Epsilonproteobacteria,0
NC_004914.3,Gammaproteobacteria,1
NC_004914.3,Alphaproteobacteria,0
NC_004914.3,Bdellovibrionia,0
NC_004914.3,Spirochaetia,0
NC_004914.3,Deinococci,0
NC_004914.3,Betaproteobacteria,0
NC_004914.3,Cyanophyceae,0
NC_009234.1,Clostridia,0
NC_009234.1,Bacilli,0
NC_009234.1,Rhodothermia,0
NC_009234.1,Flavobacteriia,0
NC_009234.1,Chlamydiia,0
NC_009234.1,Actinomycetes,0
NC_009234.1,Bacteroidia,0
NC_009234.1,Mollicutes,0
NC_009234.1,Epsilonproteobacteria,0
NC_009234.1,Gammaproteobacteria,0
NC_009234.1,Alphaproteobacteria,0
NC_009234.1,Bdellovibrionia,0
NC_009234.1,Spirochaetia,0
NC_009234.1,Deinococci,0
NC_009234.1,Betaproteobacteria,1
NC_009234.1,Cyanophyceae,0
NC_054679.1,Clostridia,0
NC_054679.1,Bacilli,0
NC_054679.1,Rhodothermia,0
NC_054679.1,Flavobacteriia,0
NC_054679.1,Chlamydiia,0
NC_054679.1,Actinomycetes,1
NC_054679.1,Bacteroidia,0
NC_054679.1,Mollicutes,0
NC_054679.1,Epsilonproteobacteria,0
NC_054679.1,Gammaproteobacteria,0
NC_054679.1,Alphaproteobacteria,0
NC_054679.1,Bdellovibrionia,0
NC_054679.1,Spirochaetia,0
NC_054679.1,Deinococci,0
NC_054679.1,Betaproteobacteria,0
NC_054679.1,Cyanophyceae,0
NC_049442.1,Clostridia,0
NC_049442.1,Bacilli,0
NC_049442.1,Rhodothermia,0
NC_049442.1,Flavobacteriia,0
NC_049442.1,Chlamydiia,0
NC_049442.1,Actinomycetes,1
NC_049442.1,Bacteroidia,0
NC_049442.1,Mollicutes,0
NC_049442.1,Epsilonproteobacteria,0
NC_049442.1,Gammaproteobacteria,0
NC_049442.1,Alphaproteobacteria,0
NC_049442.1,Bdellovibrionia,0
NC_049442.1,Spirochaetia,0
NC_049442.1,Deinococci,0
NC_049442.1,Betaproteobacteria,0
NC_049442.1,Cyanophyceae,0
NC_054896.1,Clostridia,0
NC_054896.1,Bacilli,0
NC_054896.1,Rhodothermia,0
NC_054896.1,Flavobacteriia,0
NC_054896.1,Chlamydiia,0
NC_054896.1,Actinomycetes,0
NC_054896.1,Bacteroidia,0
NC_054896.1,Mollicutes,0
NC_054896.1,Epsilonproteobacteria,0
NC_054896.1,Gammaproteobacteria,1
NC_054896.1,Alphaproteobacteria,0
NC_054896.1,Bdellovibrionia,0
NC_054896.1,Spirochaetia,0
NC_054896.1,Deinococci,0
NC_054896.1,Betaproteobacteria,0
NC_054896.1,Cyanophyceae,0
NC_051580.1,Clostridia,0
NC_051580.1,Bacilli,0
NC_051580.1,Rhodothermia,0
NC_051580.1,Flavobacteriia,0
NC_051580.1,Chlamydiia,0
NC_051580.1,Actinomycetes,1
NC_051580.1,Bacteroidia,0
NC_051580.1,Mollicutes,0
NC_051580.1,Epsilonproteobacteria,0
NC_051580.1,Gammaproteobacteria,0
NC_051580.1,Alphaproteobacteria,0
NC_051580.1,Bdellovibrionia,0
NC_051580.1,Spirochaetia,0
NC_051580.1,Deinococci,0
NC_051580.1,Betaproteobacteria,0
NC_051580.1,Cyanophyceae,0
NC_011222.1,Clostridia,0
NC_011222.1,Bacilli,0
NC_011222.1,Rhodothermia,0
NC_011222.1,Flavobacteriia,0
NC_011222.1,Chlamydiia,0
NC_011222.1,Actinomycetes,0
NC_011222.1,Bacteroidia,1
NC_011222.1,Mollicutes,0
NC_011222.1,Epsilonproteobacteria,0
NC_011222.1,Gammaproteobacteria,0
NC_011222.1,Alphaproteobacteria,0
NC_011222.1,Bdellovibrionia,0
NC_011222.1,Spirochaetia,0
NC_011222.1,Deinococci,0
NC_011222.1,Betaproteobacteria,0
NC_011222.1,Cyanophyceae,0
NC_018861.1,Clostridia,0
NC_018861.1,Bacilli,0
