phage,phy,scorephy
NC_029048.2,Pseudomonadota,0
NC_029048.2,Bdellovibrionota,0
NC_029048.2,Deinococcota,0
NC_029048.2,Chlamydiota,0
NC_029048.2,Actinomycetota,0
NC_029048.2,Campylobacterota,0
NC_022068.1,Mycoplasmatota,0
NC_022068.1,Spirochaetota,0
NC_022068.1,Cyanobacteriota,0
NC_022068.1,Bacillota,0
NC_022068.1,Bacteroidota,0
NC_022068.1,Rhodothermota,0
NC_022068.1,Pseudomonadota,0
NC_022068.1,Bdellovibrionota,0
NC_022068.1,Deinococcota,0
NC_022068.1,Chlamydiota,0
NC_022068.1,Actinomycetota,1
NC_022068.1,Campylobacterota,0
NC_041925.1,Mycoplasmatota,0
NC_041925.1,Spirochaetota,0
NC_041925.1,Cyanobacteriota,0
NC_041925.1,Bacillota,0
NC_041925.1,Bacteroidota,0
NC_041925.1,Rhodothermota,0
NC_041925.1,Pseudomonadota,1
NC_041925.1,Bdellovibrionota,0
NC_041925.1,Deinococcota,0
NC_041925.1,Chlamydiota,0
NC_041925.1,Actinomycetota,0
NC_041925.1,Campylobacterota,0
NC_055731.1,Mycoplasmatota,0
NC_055731.1,Spirochaetota,0
NC_055731.1,Cyanobacteriota,0
NC_055731.1,Bacillota,0
NC_055731.1,Bacteroidota,0
NC_055731.1,Rhodothermota,0
NC_055731.1,Pseudomonadota,0
NC_055731.1,Bdellovibrionota,0
NC_055731.1,Deinococcota,0
NC_055731.1,Chlamydiota,0
NC_055731.1,Actinomycetota,1
NC_055731.1,Campylobacterota,0
NC_023727.1,Mycoplasmatota,0
NC_023727.1,Spirochaetota,0
NC_023727.1,Cyanobacteriota,0
NC_023727.1,Bacillota,0
NC_023727.1,Bacteroidota,0
NC_023727.1,Rhodothermota,0
NC_023727.1,Pseudomonadota,0
NC_023727.1,Bdellovibrionota,0
NC_023727.1,Deinococcota,0
NC_023727.1,Chlamydiota,0
NC_023727.1,Actinomycetota,1
NC_023727.1,Campylobacterota,0
NC_027295.1,Mycoplasmatota,0
NC_027295.1,Spirochaetota,0
NC_027295.1,Cyanobacteriota,0
NC_027295.1,Bacillota,0
NC_027295.1,Bacteroidota,0
NC_027295.1,Rhodothermota,0
NC_027295.1,Pseudomonadota,0
NC_027295.1,Bdellovibrionota,0
NC_027295.1,Deinococcota,0
NC_027295.1,Chlamydiota,0
NC_027295.1,Actinomycetota,1
NC_027295.1,Campylobacterota,0
NC_049419.1,Mycoplasmatota,0
NC_049419.1,Spirochaetota,0
NC_049419.1,Cyanobacteriota,0
NC_049419.1,Bacillota,1
NC_049419.1,Bacteroidota,0
NC_049419.1,Rhodothermota,0
NC_049419.1,Pseudomonadota,0
NC_049419.1,Bdellovibrionota,0
NC_049419.1,Deinococcota,0
NC_049419.1,Chlamydiota,0
NC_049419.1,Actinomycetota,0
NC_049419.1,Campylobacterota,0
NC_047729.1,Mycoplasmatota,0
NC_047729.1,Spirochaetota,0
NC_047729.1,Cyanobacteriota,0
NC_047729.1,Bacillota,1
NC_047729.1,Bacteroidota,0
NC_047729.1,Rhodothermota,0
NC_047729.1,Pseudomonadota,0
NC_047729.1,Bdellovibrionota,0
NC_047729.1,Deinococcota,0
NC_047729.1,Chlamydiota,0
NC_047729.1,Actinomycetota,0
NC_047729.1,Campylobacterota,0
NC_029077.1,Mycoplasmatota,0
NC_029077.1,Spirochaetota,0
NC_029077.1,Cyanobacteriota,0
NC_029077.1,Bacillota,0
NC_029077.1,Bacteroidota,0
NC_029077.1,Rhodothermota,0
NC_029077.1,Pseudomonadota,0
NC_029077.1,Bdellovibrionota,0
NC_029077.1,Deinococcota,0
NC_029077.1,Chlamydiota,0
NC_029077.1,Actinomycetota,1
NC_029077.1,Campylobacterota,0
NC_041900.1,Mycoplasmatota,0
NC_041900.1,Spirochaetota,0
NC_041900.1,Cyanobacteriota,0
NC_041900.1,Bacillota,0
NC_041900.1,Bacteroidota,0
NC_041900.1,Rhodothermota,0
NC_041900.1,Pseudomonadota,1
NC_041900.1,Bdellovibrionota,0
NC_041900.1,Deinococcota,0
NC_041900.1,Chlamydiota,0
NC_041900.1,Actinomycetota,0
NC_041900.1,Campylobacterota,0
NC_049449.1,Mycoplasmatota,0
NC_049449.1,Spirochaetota,0
NC_049449.1,Cyanobacteriota,0
NC_049449.1,Bacillota,0
NC_049449.1,Bacteroidota,0
NC_049449.1,Rhodothermota,0
NC_049449.1,Pseudomonadota,1
NC_049449.1,Bdellovibrionota,0
NC_049449.1,Deinococcota,0
NC_049449.1,Chlamydiota,0
NC_049449.1,Actinomycetota,0
NC_049449.1,Campylobacterota,0
NC_019711.1,Mycoplasmatota,0
NC_019711.1,Spirochaetota,0
NC_019711.1,Cyanobacteriota,0
NC_019711.1,Bacillota,0
NC_019711.1,Bacteroidota,0
NC_019711.1,Rhodothermota,0
NC_019711.1,Pseudomonadota,1
NC_019711.1,Bdellovibrionota,0
NC_019711.1,Deinococcota,0
NC_019711.1,Chlamydiota,0
NC_019711.1,Actinomycetota,0
NC_019711.1,Campylobacterota,0
NC_028953.1,Mycoplasmatota,0
NC_028953.1,Spirochaetota,0
NC_028953.1,Cyanobacteriota,0
NC_028953.1,Bacillota,0
NC_028953.1,Bacteroidota,0
NC_028953.1,Rhodothermota,0
NC_028953.1,Pseudomonadota,0
NC_028953.1,Bdellovibrionota,0
NC_028953.1,Deinococcota,0
NC_028953.1,Chlamydiota,0
NC_028953.1,Actinomycetota,1
NC_028953.1,Campylobacterota,0
NC_055920.1,Mycoplasmatota,0
NC_055920.1,Spirochaetota,0
NC_055920.1,Cyanobacteriota,0
NC_055920.1,Bacillota,0
NC_055920.1,Bacteroidota,0
NC_055920.1,Rhodothermota,0
NC_055920.1,Pseudomonadota,0
NC_055920.1,Bdellovibrionota,0
NC_055920.1,Deinococcota,0
NC_055920.1,Chlamydiota,0
NC_055920.1,Actinomycetota,1
NC_055920.1,Campylobacterota,0
NC_029024.1,Mycoplasmatota,0
NC_029024.1,Spirochaetota,0
NC_029024.1,Cyanobacteriota,0
NC_029024.1,Bacillota,1
NC_029024.1,Bacteroidota,0
NC_029024.1,Rhodothermota,0
NC_029024.1,Pseudomonadota,0
NC_029024.1,Bdellovibrionota,0
NC_029024.1,Deinococcota,0
NC_029024.1,Chlamydiota,0
NC_029024.1,Actinomycetota,0
NC_029024.1,Campylobacterota,0
NC_053514.1,Mycoplasmatota,0
NC_053514.1,Spirochaetota,0
NC_053514.1,Cyanobacteriota,0
NC_053514.1,Bacillota,0
NC_053514.1,Bacteroidota,0
NC_053514.1,Rhodothermota,0
NC_053514.1,Pseudomonadota,0
NC_053514.1,Bdellovibrionota,0
NC_053514.1,Deinococcota,0
NC_053514.1,Chlamydiota,0
NC_053514.1,Actinomycetota,1
NC_053514.1,Campylobacterota,0
NC_041883.1,Mycoplasmatota,0
NC_041883.1,Spirochaetota,0
NC_041883.1,Cyanobacteriota,0
NC_041883.1,Bacillota,0
NC_041883.1,Bacteroidota,0
NC_041883.1,Rhodothermota,0
NC_041883.1,Pseudomonadota,0
NC_041883.1,Bdellovibrionota,0
NC_041883.1,Deinococcota,0
NC_041883.1,Chlamydiota,0
NC_041883.1,Actinomycetota,1
NC_041883.1,Campylobacterota,0
NC_028852.1,Mycoplasmatota,0
NC_028852.1,Spirochaetota,0
NC_028852.1,Cyanobacteriota,0
NC_028852.1,Bacillota,0
NC_028852.1,Bacteroidota,0
NC_028852.1,Rhodothermota,0
NC_028852.1,Pseudomonadota,0
NC_028852.1,Bdellovibrionota,0
NC_028852.1,Deinococcota,0
NC_028852.1,Chlamydiota,0
NC_028852.1,Actinomycetota,1
NC_028852.1,Campylobacterota,0
NC_054726.1,Mycoplasmatota,0
NC_054726.1,Spirochaetota,0
NC_054726.1,Cyanobacteriota,0
NC_054726.1,Bacillota,0
NC_054726.1,Bacteroidota,0
NC_054726.1,Rhodothermota,0
NC_054726.1,Pseudomonadota,0
NC_054726.1,Bdellovibrionota,0
NC_054726.1,Deinococcota,0
NC_054726.1,Chlamydiota,0
NC_054726.1,Actinomycetota,1
NC_054726.1,Campylobacterota,0
NC_041930.1,Mycoplasmatota,0
NC_041930.1,Spirochaetota,0
NC_041930.1,Cyanobacteriota,0
NC_041930.1,Bacillota,0
NC_041930.1,Bacteroidota,0
NC_041930.1,Rhodothermota,0
NC_041930.1,Pseudomonadota,0
NC_041930.1,Bdellovibrionota,0
NC_041930.1,Deinococcota,0
NC_041930.1,Chlamydiota,0
NC_041930.1,Actinomycetota,1
NC_041930.1,Campylobacterota,0
NC_025449.1,Mycoplasmatota,0
NC_025449.1,Spirochaetota,0
NC_025449.1,Cyanobacteriota,0
NC_025449.1,Bacillota,0
NC_025449.1,Bacteroidota,0
NC_025449.1,Rhodothermota,0
NC_025449.1,Pseudomonadota,1
NC_025449.1,Bdellovibrionota,0
NC_025449.1,Deinococcota,0
NC_025449.1,Chlamydiota,0
NC_025449.1,Actinomycetota,0
NC_025449.1,Campylobacterota,0
NC_054937.1,Mycoplasmatota,0
NC_054937.1,Spirochaetota,0
NC_054937.1,Cyanobacteriota,0
NC_054937.1,Bacillota,0
NC_054937.1,Bacteroidota,0
NC_054937.1,Rhodothermota,0
NC_054937.1,Pseudomonadota,1
NC_054937.1,Bdellovibrionota,0
NC_054937.1,Deinococcota,0
NC_054937.1,Chlamydiota,0
NC_054937.1,Actinomycetota,0
NC_054937.1,Campylobacterota,0
NC_029000.1,Mycoplasmatota,0
NC_029000.1,Spirochaetota,0
NC_029000.1,Cyanobacteriota,0
NC_029000.1,Bacillota,0
NC_029000.1,Bacteroidota,0
NC_029000.1,Rhodothermota,0
NC_029000.1,Pseudomonadota,1
NC_029000.1,Bdellovibrionota,0
NC_029000.1,Deinococcota,0
NC_029000.1,Chlamydiota,0
NC_029000.1,Actinomycetota,0
NC_029000.1,Campylobacterota,0
NC_011269.2,Mycoplasmatota,0
NC_011269.2,Spirochaetota,0
NC_011269.2,Cyanobacteriota,0
NC_011269.2,Bacillota,0
NC_011269.2,Bacteroidota,0
NC_011269.2,Rhodothermota,0
NC_011269.2,Pseudomonadota,0
NC_011269.2,Bdellovibrionota,0
NC_011269.2,Deinococcota,0
NC_011269.2,Chlamydiota,0
NC_011269.2,Actinomycetota,1
NC_011269.2,Campylobacterota,0
NC_031936.1,Mycoplasmatota,0
NC_031936.1,Spirochaetota,0
NC_031936.1,Cyanobacteriota,0
NC_031936.1,Bacillota,0
NC_031936.1,Bacteroidota,0
NC_031936.1,Rhodothermota,0
NC_031936.1,Pseudomonadota,0
NC_031936.1,Bdellovibrionota,0
NC_031936.1,Deinococcota,0
NC_031936.1,Chlamydiota,0
NC_031936.1,Actinomycetota,1
NC_031936.1,Campylobacterota,0
NC_049488.1,Mycoplasmatota,0
NC_049488.1,Spirochaetota,0
NC_049488.1,Cyanobacteriota,0
NC_049488.1,Bacillota,1
NC_049488.1,Bacteroidota,0
NC_049488.1,Rhodothermota,0
NC_049488.1,Pseudomonadota,0
NC_049488.1,Bdellovibrionota,0
NC_049488.1,Deinococcota,0
NC_049488.1,Chlamydiota,0
NC_049488.1,Actinomycetota,0
NC_049488.1,Campylobacterota,0
NC_055050.1,Mycoplasmatota,0
NC_055050.1,Spirochaetota,0
NC_055050.1,Cyanobacteriota,0
NC_055050.1,Bacillota,1
NC_055050.1,Bacteroidota,0
NC_055050.1,Rhodothermota,0
NC_055050.1,Pseudomonadota,0
NC_055050.1,Bdellovibrionota,0
NC_055050.1,Deinococcota,0
NC_055050.1,Chlamydiota,0
NC_055050.1,Actinomycetota,0
NC_055050.1,Campylobacterota,0
NC_042060.1,Mycoplasmatota,0
NC_042060.1,Spirochaetota,0
NC_042060.1,Cyanobacteriota,0
NC_042060.1,Bacillota,0
NC_042060.1,Bacteroidota,0
NC_042060.1,Rhodothermota,0
NC_042060.1,Pseudomonadota,1
NC_042060.1,Bdellovibrionota,0
NC_042060.1,Deinococcota,0
NC_042060.1,Chlamydiota,0
NC_042060.1,Actinomycetota,0
NC_042060.1,Campylobacterota,0
NC_031032.1,Mycoplasmatota,0
NC_031032.1,Spirochaetota,0
NC_031032.1,Cyanobacteriota,0
NC_031032.1,Bacillota,1
NC_031032.1,Bacteroidota,0
NC_031032.1,Rhodothermota,0
NC_031032.1,Pseudomonadota,0
NC_031032.1,Bdellovibrionota,0
NC_031032.1,Deinococcota,0
NC_031032.1,Chlamydiota,0
NC_031032.1,Actinomycetota,0
NC_031032.1,Campylobacterota,0
NC_021348.1,Mycoplasmatota,0
NC_021348.1,Spirochaetota,0
NC_021348.1,Cyanobacteriota,0
NC_021348.1,Bacillota,0
NC_021348.1,Bacteroidota,0
NC_021348.1,Rhodothermota,0
NC_021348.1,Pseudomonadota,0
NC_021348.1,Bdellovibrionota,0
NC_021348.1,Deinococcota,0
NC_021348.1,Chlamydiota,0
NC_021348.1,Actinomycetota,1
NC_021348.1,Campylobacterota,0
NC_026589.1,Mycoplasmatota,0
NC_026589.1,Spirochaetota,0
NC_026589.1,Cyanobacteriota,0
NC_026589.1,Bacillota,0
NC_026589.1,Bacteroidota,0
NC_026589.1,Rhodothermota,0
NC_026589.1,Pseudomonadota,0
NC_026589.1,Bdellovibrionota,0
NC_026589.1,Deinococcota,0
NC_026589.1,Chlamydiota,0
NC_026589.1,Actinomycetota,1
NC_026589.1,Campylobacterota,0
NC_049432.1,Mycoplasmatota,0
NC_049432.1,Spirochaetota,0
NC_049432.1,Cyanobacteriota,0
NC_049432.1,Bacillota,0
NC_049432.1,Bacteroidota,0
NC_049432.1,Rhodothermota,0
NC_049432.1,Pseudomonadota,1
NC_049432.1,Bdellovibrionota,0
NC_049432.1,Deinococcota,0
NC_049432.1,Chlamydiota,0
NC_049432.1,Actinomycetota,0
NC_049432.1,Campylobacterota,0
NC_054440.1,Mycoplasmatota,0
NC_054440.1,Spirochaetota,0
NC_054440.1,Cyanobacteriota,0
NC_054440.1,Bacillota,0
NC_054440.1,Bacteroidota,0
NC_054440.1,Rhodothermota,0
NC_054440.1,Pseudomonadota,0
NC_054440.1,Bdellovibrionota,0
NC_054440.1,Deinococcota,0
NC_054440.1,Chlamydiota,0
NC_054440.1,Actinomycetota,1
NC_054440.1,Campylobacterota,0
NC_028991.1,Mycoplasmatota,0
NC_028991.1,Spirochaetota,0
NC_028991.1,Cyanobacteriota,0
NC_028991.1,Bacillota,1
NC_028991.1,Bacteroidota,0
NC_028991.1,Rhodothermota,0
NC_028991.1,Pseudomonadota,0
NC_028991.1,Bdellovibrionota,0
NC_028991.1,Deinococcota,0
NC_028991.1,Chlamydiota,0
NC_028991.1,Actinomycetota,0
NC_028991.1,Campylobacterota,0
NC_048863.1,Mycoplasmatota,0
NC_048863.1,Spirochaetota,0
NC_048863.1,Cyanobacteriota,0
NC_048863.1,Bacillota,0
NC_048863.1,Bacteroidota,0
NC_048863.1,Rhodothermota,0
NC_048863.1,Pseudomonadota,1
NC_048863.1,Bdellovibrionota,0
NC_048863.1,Deinococcota,0
NC_048863.1,Chlamydiota,0
NC_048863.1,Actinomycetota,0
NC_048863.1,Campylobacterota,0
NC_024791.1,Mycoplasmatota,0
NC_024791.1,Spirochaetota,0
NC_024791.1,Cyanobacteriota,0
NC_024791.1,Bacillota,0
NC_024791.1,Bacteroidota,0
NC_024791.1,Rhodothermota,0
NC_024791.1,Pseudomonadota,1
NC_024791.1,Bdellovibrionota,0
NC_024791.1,Deinococcota,0
NC_024791.1,Chlamydiota,0
NC_024791.1,Actinomycetota,0
NC_024791.1,Campylobacterota,0
NC_019400.1,Mycoplasmatota,0
NC_019400.1,Spirochaetota,0
NC_019400.1,Cyanobacteriota,0
NC_019400.1,Bacillota,0
NC_019400.1,Bacteroidota,0
NC_019400.1,Rhodothermota,0
NC_019400.1,Pseudomonadota,1
NC_019400.1,Bdellovibrionota,0
NC_019400.1,Deinococcota,0
NC_019400.1,Chlamydiota,0
NC_019400.1,Actinomycetota,0
NC_019400.1,Campylobacterota,0
NC_027995.1,Mycoplasmatota,0
NC_027995.1,Spirochaetota,0
NC_027995.1,Cyanobacteriota,0
NC_027995.1,Bacillota,0
NC_027995.1,Bacteroidota,0
NC_027995.1,Rhodothermota,0
NC_027995.1,Pseudomonadota,1
NC_027995.1,Bdellovibrionota,0
NC_027995.1,Deinococcota,0
NC_027995.1,Chlamydiota,0
NC_027995.1,Actinomycetota,0
NC_027995.1,Campylobacterota,0
NC_047960.1,Mycoplasmatota,0
NC_047960.1,Spirochaetota,0
NC_047960.1,Cyanobacteriota,0
NC_047960.1,Bacillota,0
NC_047960.1,Bacteroidota,0
NC_047960.1,Rhodothermota,0
NC_047960.1,Pseudomonadota,1
NC_047960.1,Bdellovibrionota,0
NC_047960.1,Deinococcota,0
NC_047960.1,Chlamydiota,0
NC_047960.1,Actinomycetota,0
NC_047960.1,Campylobacterota,0
NC_048027.1,Mycoplasmatota,0
NC_048027.1,Spirochaetota,0
NC_048027.1,Cyanobacteriota,0
NC_048027.1,Bacillota,0
NC_048027.1,Bacteroidota,0
NC_048027.1,Rhodothermota,0
NC_048027.1,Pseudomonadota,0
NC_048027.1,Bdellovibrionota,0
NC_048027.1,Deinococcota,0
NC_048027.1,Chlamydiota,0
NC_048027.1,Actinomycetota,1
NC_048027.1,Campylobacterota,0
NC_048892.1,Mycoplasmatota,0
NC_048892.1,Spirochaetota,1
NC_048892.1,Cyanobacteriota,0
NC_048892.1,Bacillota,0
NC_048892.1,Bacteroidota,0
NC_048892.1,Rhodothermota,0
NC_048892.1,Pseudomonadota,0
NC_048892.1,Bdellovibrionota,0
NC_048892.1,Deinococcota,0
NC_048892.1,Chlamydiota,0
NC_048892.1,Actinomycetota,0
NC_048892.1,Campylobacterota,0
NC_031911.1,Mycoplasmatota,0
NC_031911.1,Spirochaetota,0
NC_031911.1,Cyanobacteriota,0
NC_031911.1,Bacillota,0
NC_031911.1,Bacteroidota,1
NC_031911.1,Rhodothermota,0
NC_031911.1,Pseudomonadota,0
NC_031911.1,Bdellovibrionota,0
NC_031911.1,Deinococcota,0
NC_031911.1,Chlamydiota,0
NC_031911.1,Actinomycetota,0
NC_031911.1,Campylobacterota,0
NC_024215.1,Mycoplasmatota,0
NC_024215.1,Spirochaetota,0
NC_024215.1,Cyanobacteriota,0
NC_024215.1,Bacillota,1
NC_024215.1,Bacteroidota,0
NC_024215.1,Rhodothermota,0
NC_024215.1,Pseudomonadota,0
NC_024215.1,Bdellovibrionota,0
NC_024215.1,Deinococcota,0
NC_024215.1,Chlamydiota,0
NC_024215.1,Actinomycetota,0
NC_024215.1,Campylobacterota,0
NC_047814.1,Mycoplasmatota,0
NC_047814.1,Spirochaetota,0
NC_047814.1,Cyanobacteriota,0
NC_047814.1,Bacillota,1
NC_047814.1,Bacteroidota,0
NC_047814.1,Rhodothermota,0
NC_047814.1,Pseudomonadota,0
NC_047814.1,Bdellovibrionota,0
NC_047814.1,Deinococcota,0
NC_047814.1,Chlamydiota,0
NC_047814.1,Actinomycetota,0
NC_047814.1,Campylobacterota,0
NC_028932.1,Mycoplasmatota,0
NC_028932.1,Spirochaetota,0
NC_028932.1,Cyanobacteriota,0
NC_028932.1,Bacillota,0
NC_028932.1,Bacteroidota,0
NC_028932.1,Rhodothermota,0
NC_028932.1,Pseudomonadota,0
NC_028932.1,Bdellovibrionota,0
NC_028932.1,Deinococcota,0
NC_028932.1,Chlamydiota,0
NC_028932.1,Actinomycetota,1
NC_028932.1,Campylobacterota,0
NC_021298.1,Mycoplasmatota,0
NC_021298.1,Spirochaetota,0
NC_021298.1,Cyanobacteriota,0
NC_021298.1,Bacillota,0
NC_021298.1,Bacteroidota,0
NC_021298.1,Rhodothermota,0
NC_021298.1,Pseudomonadota,0
NC_021298.1,Bdellovibrionota,0
NC_021298.1,Deinococcota,0
NC_021298.1,Chlamydiota,0
NC_021298.1,Actinomycetota,1
NC_021298.1,Campylobacterota,0
NC_055817.1,Mycoplasmatota,0
NC_055817.1,Spirochaetota,0
NC_055817.1,Cyanobacteriota,0
NC_055817.1,Bacillota,0
NC_055817.1,Bacteroidota,0
NC_055817.1,Rhodothermota,0
NC_055817.1,Pseudomonadota,0
NC_055817.1,Bdellovibrionota,0
NC_055817.1,Deinococcota,0
NC_055817.1,Chlamydiota,0
NC_055817.1,Actinomycetota,1
NC_055817.1,Campylobacterota,0
NC_054935.2,Mycoplasmatota,0
NC_054935.2,Spirochaetota,0
NC_054935.2,Cyanobacteriota,0
NC_054935.2,Bacillota,0
NC_054935.2,Bacteroidota,0
NC_054935.2,Rhodothermota,0
NC_054935.2,Pseudomonadota,1
NC_054935.2,Bdellovibrionota,0
NC_054935.2,Deinococcota,0
NC_054935.2,Chlamydiota,0
NC_054935.2,Actinomycetota,0
NC_054935.2,Campylobacterota,0
NC_055034.1,Mycoplasmatota,0
NC_055034.1,Spirochaetota,0
NC_055034.1,Cyanobacteriota,0
NC_055034.1,Bacillota,0
NC_055034.1,Bacteroidota,0
NC_055034.1,Rhodothermota,0
NC_055034.1,Pseudomonadota,0
NC_055034.1,Bdellovibrionota,0
NC_055034.1,Deinococcota,0
NC_055034.1,Chlamydiota,0
NC_055034.1,Actinomycetota,1
NC_055034.1,Campylobacterota,0
NC_007063.1,Mycoplasmatota,0
NC_007063.1,Spirochaetota,0
NC_007063.1,Cyanobacteriota,0
NC_007063.1,Bacillota,1
NC_007063.1,Bacteroidota,0
NC_007063.1,Rhodothermota,0
NC_007063.1,Pseudomonadota,0
NC_007063.1,Bdellovibrionota,0
NC_007063.1,Deinococcota,0
NC_007063.1,Chlamydiota,0
NC_007063.1,Actinomycetota,0
NC_007063.1,Campylobacterota,0
NC_009236.1,Mycoplasmatota,0
NC_009236.1,Spirochaetota,0
NC_009236.1,Cyanobacteriota,0
NC_009236.1,Bacillota,0
NC_009236.1,Bacteroidota,0
NC_009236.1,Rhodothermota,0
NC_009236.1,Pseudomonadota,1
NC_009236.1,Bdellovibrionota,0
NC_009236.1,Deinococcota,0
NC_009236.1,Chlamydiota,0
NC_009236.1,Actinomycetota,0
NC_009236.1,Campylobacterota,0
NC_053241.1,Mycoplasmatota,0
NC_053241.1,Spirochaetota,0
NC_053241.1,Cyanobacteriota,0
NC_053241.1,Bacillota,0
NC_053241.1,Bacteroidota,0
NC_053241.1,Rhodothermota,0
NC_053241.1,Pseudomonadota,0
NC_053241.1,Bdellovibrionota,0
NC_053241.1,Deinococcota,0
NC_053241.1,Chlamydiota,0
NC_053241.1,Actinomycetota,1
NC_053241.1,Campylobacterota,0
NC_021309.1,Mycoplasmatota,0
NC_021309.1,Spirochaetota,0
NC_021309.1,Cyanobacteriota,0
NC_021309.1,Bacillota,0
NC_021309.1,Bacteroidota,0
NC_021309.1,Rhodothermota,0
NC_021309.1,Pseudomonadota,0
NC_021309.1,Bdellovibrionota,0
NC_021309.1,Deinococcota,0
NC_021309.1,Chlamydiota,0
NC_021309.1,Actinomycetota,1
NC_021309.1,Campylobacterota,0
NC_055862.1,Mycoplasmatota,0
NC_055862.1,Spirochaetota,0
NC_055862.1,Cyanobacteriota,0
NC_055862.1,Bacillota,0
NC_055862.1,Bacteroidota,0
NC_055862.1,Rhodothermota,0
NC_055862.1,Pseudomonadota,1
NC_055862.1,Bdellovibrionota,0
NC_055862.1,Deinococcota,0
NC_055862.1,Chlamydiota,0
NC_055862.1,Actinomycetota,0
NC_055862.1,Campylobacterota,0
NC_055819.1,Mycoplasmatota,0
NC_055819.1,Spirochaetota,0
NC_055819.1,Cyanobacteriota,0
NC_055819.1,Bacillota,0
NC_055819.1,Bacteroidota,0
NC_055819.1,Rhodothermota,0
NC_055819.1,Pseudomonadota,0
NC_055819.1,Bdellovibrionota,0
NC_055819.1,Deinococcota,0
NC_055819.1,Chlamydiota,0
NC_055819.1,Actinomycetota,1
NC_055819.1,Campylobacterota,0
NC_027400.1,Mycoplasmatota,0
NC_027400.1,Spirochaetota,0
NC_027400.1,Cyanobacteriota,0
NC_027400.1,Bacillota,0
NC_027400.1,Bacteroidota,0
NC_027400.1,Rhodothermota,0
NC_027400.1,Pseudomonadota,0
NC_027400.1,Bdellovibrionota,0
NC_027400.1,Deinococcota,0
NC_027400.1,Chlamydiota,0
NC_027400.1,Actinomycetota,1
NC_027400.1,Campylobacterota,0
NC_018849.1,Mycoplasmatota,0
NC_018849.1,Spirochaetota,0
NC_018849.1,Cyanobacteriota,0
NC_018849.1,Bacillota,0
NC_018849.1,Bacteroidota,0
NC_018849.1,Rhodothermota,0
NC_018849.1,Pseudomonadota,0
NC_018849.1,Bdellovibrionota,0
NC_018849.1,Deinococcota,0
NC_018849.1,Chlamydiota,0
NC_018849.1,Actinomycetota,1
NC_018849.1,Campylobacterota,0
NC_010576.1,Mycoplasmatota,0
NC_010576.1,Spirochaetota,0
NC_010576.1,Cyanobacteriota,0
NC_010576.1,Bacillota,1
NC_010576.1,Bacteroidota,0
NC_010576.1,Rhodothermota,0
NC_010576.1,Pseudomonadota,0
NC_010576.1,Bdellovibrionota,0
NC_010576.1,Deinococcota,0
NC_010576.1,Chlamydiota,0
NC_010576.1,Actinomycetota,0
NC_010576.1,Campylobacterota,0
NC_020838.1,Mycoplasmatota,0
NC_020838.1,Spirochaetota,0
NC_020838.1,Cyanobacteriota,1
NC_020838.1,Bacillota,0
NC_020838.1,Bacteroidota,0
NC_020838.1,Rhodothermota,0
NC_020838.1,Pseudomonadota,0
NC_020838.1,Bdellovibrionota,0
NC_020838.1,Deinococcota,0
NC_020838.1,Chlamydiota,0
NC_020838.1,Actinomycetota,0
NC_020838.1,Campylobacterota,0
NC_042351.1,Mycoplasmatota,0
NC_042351.1,Spirochaetota,0
NC_042351.1,Cyanobacteriota,0
NC_042351.1,Bacillota,0
NC_042351.1,Bacteroidota,0
NC_042351.1,Rhodothermota,1
NC_042351.1,Pseudomonadota,0
NC_042351.1,Bdellovibrionota,0
NC_042351.1,Deinococcota,0
NC_042351.1,Chlamydiota,0
NC_042351.1,Actinomycetota,0
NC_042351.1,Campylobacterota,0
NC_054916.1,Mycoplasmatota,0
NC_054916.1,Spirochaetota,0
NC_054916.1,Cyanobacteriota,0
NC_054916.1,Bacillota,0
NC_054916.1,Bacteroidota,0
NC_054916.1,Rhodothermota,0
NC_054916.1,Pseudomonadota,1
NC_054916.1,Bdellovibrionota,0
NC_054916.1,Deinococcota,0
NC_054916.1,Chlamydiota,0
NC_054916.1,Actinomycetota,0
NC_054916.1,Campylobacterota,0
NC_012868.1,Mycoplasmatota,0
NC_012868.1,Spirochaetota,0
NC_012868.1,Cyanobacteriota,0
NC_012868.1,Bacillota,0
NC_012868.1,Bacteroidota,0
NC_012868.1,Rhodothermota,0
NC_012868.1,Pseudomonadota,1
NC_012868.1,Bdellovibrionota,0
NC_012868.1,Deinococcota,0
NC_012868.1,Chlamydiota,0
NC_012868.1,Actinomycetota,0
NC_012868.1,Campylobacterota,0
NC_049418.1,Mycoplasmatota,0
NC_049418.1,Spirochaetota,0
NC_049418.1,Cyanobacteriota,0
NC_049418.1,Bacillota,1
NC_049418.1,Bacteroidota,0
NC_049418.1,Rhodothermota,0
NC_049418.1,Pseudomonadota,0
NC_049418.1,Bdellovibrionota,0
NC_049418.1,Deinococcota,0
NC_049418.1,Chlamydiota,0
NC_049418.1,Actinomycetota,0
NC_049418.1,Campylobacterota,0
NC_048086.1,Mycoplasmatota,0
NC_048086.1,Spirochaetota,0
NC_048086.1,Cyanobacteriota,0
NC_048086.1,Bacillota,0
NC_048086.1,Bacteroidota,0
NC_048086.1,Rhodothermota,0
NC_048086.1,Pseudomonadota,1
NC_048086.1,Bdellovibrionota,0
NC_048086.1,Deinococcota,0
NC_048086.1,Chlamydiota,0
NC_048086.1,Actinomycetota,0
NC_048086.1,Campylobacterota,0
