phage,ord,scoreord
NC_011201.1,Actinomycetales,0
NC_011201.1,Propionibacteriales,0
NC_011201.1,Aeromonadales,0
NC_011201.1,Eubacteriales,0
NC_011201.1,Xanthomonadales,0
NC_011201.1,Bacteroidales,0
NC_011201.1,Pasteurellales,0
NC_011201.1,Bifidobacteriales,0
NC_011201.1,Candidatus Pelagibacterales,0
NC_011201.1,Caulobacterales,0
NC_011201.1,Alteromonadales,0
NC_011201.1,Bacillales,0
NC_011201.1,Oscillatoriales,0
NC_011201.1,Micrococcales,0
NC_011201.1,Rhodothermales,0
NC_011201.1,Rhodobacterales,0
NC_011201.1,Vibrionales,0
NC_011201.1,Thermales,0
NC_011201.1,Moraxellales,0
NC_011201.1,Burkholderiales,1
NC_011201.1,Lactobacillales,0
NC_011201.1,Flavobacteriales,0
NC_054790.1,Mycobacteriales,1
NC_054790.1,Thermoanaerobacterales,0
NC_054790.1,Enterobacterales,0
NC_054790.1,Mycoplasmatales,0
NC_054790.1,Campylobacterales,0
NC_054790.1,Sphingomonadales,0
NC_054790.1,Entomoplasmatales,0
NC_054790.1,Kitasatosporales,0
NC_054790.1,Hyphomicrobiales,0
NC_054790.1,Synechococcales,0
NC_054790.1,Leptospirales,0
NC_054790.1,Bdellovibrionales,0
NC_054790.1,Pseudomonadales,0
NC_054790.1,Nostocales,0
NC_054790.1,Chlamydiales,0
NC_054790.1,Actinomycetales,0
NC_054790.1,Propionibacteriales,0
NC_054790.1,Aeromonadales,0
NC_054790.1,Eubacteriales,0
NC_054790.1,Xanthomonadales,0
NC_054790.1,Bacteroidales,0
NC_054790.1,Pasteurellales,0
NC_054790.1,Bifidobacteriales,0
NC_054790.1,Candidatus Pelagibacterales,0
NC_054790.1,Caulobacterales,0
NC_054790.1,Alteromonadales,0
NC_054790.1,Bacillales,0
NC_054790.1,Oscillatoriales,0
NC_054790.1,Micrococcales,0
NC_054790.1,Rhodothermales,0
NC_054790.1,Rhodobacterales,0
NC_054790.1,Vibrionales,0
NC_054790.1,Thermales,0
NC_054790.1,Moraxellales,0
NC_054790.1,Burkholderiales,0
NC_054790.1,Lactobacillales,0
NC_054790.1,Flavobacteriales,0
NC_031029.1,Mycobacteriales,1
NC_031029.1,Thermoanaerobacterales,0
NC_031029.1,Enterobacterales,0
NC_031029.1,Mycoplasmatales,0
NC_031029.1,Campylobacterales,0
NC_031029.1,Sphingomonadales,0
NC_031029.1,Entomoplasmatales,0
NC_031029.1,Kitasatosporales,0
NC_031029.1,Hyphomicrobiales,0
NC_031029.1,Synechococcales,0
NC_031029.1,Leptospirales,0
NC_031029.1,Bdellovibrionales,0
NC_031029.1,Pseudomonadales,0
NC_031029.1,Nostocales,0
NC_031029.1,Chlamydiales,0
NC_031029.1,Actinomycetales,0
NC_031029.1,Propionibacteriales,0
NC_031029.1,Aeromonadales,0
NC_031029.1,Eubacteriales,0
NC_031029.1,Xanthomonadales,0
NC_031029.1,Bacteroidales,0
NC_031029.1,Pasteurellales,0
NC_031029.1,Bifidobacteriales,0
NC_031029.1,Candidatus Pelagibacterales,0
NC_031029.1,Caulobacterales,0
NC_031029.1,Alteromonadales,0
NC_031029.1,Bacillales,0
NC_031029.1,Oscillatoriales,0
NC_031029.1,Micrococcales,0
NC_031029.1,Rhodothermales,0
NC_031029.1,Rhodobacterales,0
NC_031029.1,Vibrionales,0
NC_031029.1,Thermales,0
NC_031029.1,Moraxellales,0
NC_031029.1,Burkholderiales,0
NC_031029.1,Lactobacillales,0
NC_031029.1,Flavobacteriales,0
NC_053238.1,Mycobacteriales,1
NC_053238.1,Thermoanaerobacterales,0
NC_053238.1,Enterobacterales,0
NC_053238.1,Mycoplasmatales,0
NC_053238.1,Campylobacterales,0
NC_053238.1,Sphingomonadales,0
NC_053238.1,Entomoplasmatales,0
NC_053238.1,Kitasatosporales,0
NC_053238.1,Hyphomicrobiales,0
NC_053238.1,Synechococcales,0
NC_053238.1,Leptospirales,0
NC_053238.1,Bdellovibrionales,0
NC_053238.1,Pseudomonadales,0
NC_053238.1,Nostocales,0
NC_053238.1,Chlamydiales,0
NC_053238.1,Actinomycetales,0
NC_053238.1,Propionibacteriales,0
NC_053238.1,Aeromonadales,0
NC_053238.1,Eubacteriales,0
NC_053238.1,Xanthomonadales,0
NC_053238.1,Bacteroidales,0
NC_053238.1,Pasteurellales,0
NC_053238.1,Bifidobacteriales,0
NC_053238.1,Candidatus Pelagibacterales,0
NC_053238.1,Caulobacterales,0
NC_053238.1,Alteromonadales,0
NC_053238.1,Bacillales,0
NC_053238.1,Oscillatoriales,0
NC_053238.1,Micrococcales,0
NC_053238.1,Rhodothermales,0
NC_053238.1,Rhodobacterales,0
NC_053238.1,Vibrionales,0
NC_053238.1,Thermales,0
NC_053238.1,Moraxellales,0
NC_053238.1,Burkholderiales,0
NC_053238.1,Lactobacillales,0
NC_053238.1,Flavobacteriales,0
NC_054929.1,Mycobacteriales,0
NC_054929.1,Thermoanaerobacterales,0
NC_054929.1,Enterobacterales,1
NC_054929.1,Mycoplasmatales,0
NC_054929.1,Campylobacterales,0
NC_054929.1,Sphingomonadales,0
NC_054929.1,Entomoplasmatales,0
NC_054929.1,Kitasatosporales,0
NC_054929.1,Hyphomicrobiales,0
NC_054929.1,Synechococcales,0
NC_054929.1,Leptospirales,0
NC_054929.1,Bdellovibrionales,0
NC_054929.1,Pseudomonadales,0
NC_054929.1,Nostocales,0
NC_054929.1,Chlamydiales,0
NC_054929.1,Actinomycetales,0
NC_054929.1,Propionibacteriales,0
NC_054929.1,Aeromonadales,0
NC_054929.1,Eubacteriales,0
NC_054929.1,Xanthomonadales,0
NC_054929.1,Bacteroidales,0
NC_054929.1,Pasteurellales,0
NC_054929.1,Bifidobacteriales,0
NC_054929.1,Candidatus Pelagibacterales,0
NC_054929.1,Caulobacterales,0
NC_054929.1,Alteromonadales,0
NC_054929.1,Bacillales,0
NC_054929.1,Oscillatoriales,0
NC_054929.1,Micrococcales,0
NC_054929.1,Rhodothermales,0
NC_054929.1,Rhodobacterales,0
NC_054929.1,Vibrionales,0
NC_054929.1,Thermales,0
NC_054929.1,Moraxellales,0
NC_054929.1,Burkholderiales,0
NC_054929.1,Lactobacillales,0
NC_054929.1,Flavobacteriales,0
NC_021797.1,Mycobacteriales,0
NC_021797.1,Thermoanaerobacterales,0
NC_021797.1,Enterobacterales,0
NC_021797.1,Mycoplasmatales,0
NC_021797.1,Campylobacterales,0
NC_021797.1,Sphingomonadales,0
NC_021797.1,Entomoplasmatales,0
NC_021797.1,Kitasatosporales,0
NC_021797.1,Hyphomicrobiales,0
NC_021797.1,Synechococcales,0
NC_021797.1,Leptospirales,0
NC_021797.1,Bdellovibrionales,0
NC_021797.1,Pseudomonadales,0
NC_021797.1,Nostocales,0
NC_021797.1,Chlamydiales,0
NC_021797.1,Actinomycetales,0
NC_021797.1,Propionibacteriales,0
NC_021797.1,Aeromonadales,0
NC_021797.1,Eubacteriales,0
NC_021797.1,Xanthomonadales,0
NC_021797.1,Bacteroidales,0
NC_021797.1,Pasteurellales,0
NC_021797.1,Bifidobacteriales,0
NC_021797.1,Candidatus Pelagibacterales,0
NC_021797.1,Caulobacterales,0
NC_021797.1,Alteromonadales,0
NC_021797.1,Bacillales,0
NC_021797.1,Oscillatoriales,0
NC_021797.1,Micrococcales,0
NC_021797.1,Rhodothermales,0
NC_021797.1,Rhodobacterales,0
NC_021797.1,Vibrionales,0
NC_021797.1,Thermales,0
NC_021797.1,Moraxellales,0
NC_021797.1,Burkholderiales,0
NC_021797.1,Lactobacillales,0
NC_021797.1,Flavobacteriales,1
NC_054771.1,Mycobacteriales,1
NC_054771.1,Thermoanaerobacterales,0
NC_054771.1,Enterobacterales,0
NC_054771.1,Mycoplasmatales,0
NC_054771.1,Campylobacterales,0
NC_054771.1,Sphingomonadales,0
NC_054771.1,Entomoplasmatales,0
NC_054771.1,Kitasatosporales,0
NC_054771.1,Hyphomicrobiales,0
NC_054771.1,Synechococcales,0
NC_054771.1,Leptospirales,0
NC_054771.1,Bdellovibrionales,0
NC_054771.1,Pseudomonadales,0
NC_054771.1,Nostocales,0
NC_054771.1,Chlamydiales,0
NC_054771.1,Actinomycetales,0
NC_054771.1,Propionibacteriales,0
NC_054771.1,Aeromonadales,0
NC_054771.1,Eubacteriales,0
NC_054771.1,Xanthomonadales,0
NC_054771.1,Bacteroidales,0
NC_054771.1,Pasteurellales,0
NC_054771.1,Bifidobacteriales,0
NC_054771.1,Candidatus Pelagibacterales,0
NC_054771.1,Caulobacterales,0
NC_054771.1,Alteromonadales,0
NC_054771.1,Bacillales,0
NC_054771.1,Oscillatoriales,0
NC_054771.1,Micrococcales,0
NC_054771.1,Rhodothermales,0
NC_054771.1,Rhodobacterales,0
NC_054771.1,Vibrionales,0
NC_054771.1,Thermales,0
NC_054771.1,Moraxellales,0
NC_054771.1,Burkholderiales,0
NC_054771.1,Lactobacillales,0
NC_054771.1,Flavobacteriales,0
NC_047976.1,Mycobacteriales,0
NC_047976.1,Thermoanaerobacterales,0
NC_047976.1,Enterobacterales,0
NC_047976.1,Mycoplasmatales,0
NC_047976.1,Campylobacterales,0
NC_047976.1,Sphingomonadales,0
NC_047976.1,Entomoplasmatales,0
NC_047976.1,Kitasatosporales,0
NC_047976.1,Hyphomicrobiales,0
NC_047976.1,Synechococcales,0
NC_047976.1,Leptospirales,0
NC_047976.1,Bdellovibrionales,0
NC_047976.1,Pseudomonadales,0
NC_047976.1,Nostocales,0
NC_047976.1,Chlamydiales,0
NC_047976.1,Actinomycetales,0
NC_047976.1,Propionibacteriales,0
NC_047976.1,Aeromonadales,0
NC_047976.1,Eubacteriales,0
NC_047976.1,Xanthomonadales,0
NC_047976.1,Bacteroidales,0
NC_047976.1,Pasteurellales,0
NC_047976.1,Bifidobacteriales,0
NC_047976.1,Candidatus Pelagibacterales,0
NC_047976.1,Caulobacterales,0
NC_047976.1,Alteromonadales,0
NC_047976.1,Bacillales,0
NC_047976.1,Oscillatoriales,0
NC_047976.1,Micrococcales,1
NC_047976.1,Rhodothermales,0
NC_047976.1,Rhodobacterales,0
NC_047976.1,Vibrionales,0
NC_047976.1,Thermales,0
NC_047976.1,Moraxellales,0
NC_047976.1,Burkholderiales,0
NC_047976.1,Lactobacillales,0
NC_047976.1,Flavobacteriales,0
NC_031061.1,Mycobacteriales,1
NC_031061.1,Thermoanaerobacterales,0
NC_031061.1,Enterobacterales,0
NC_031061.1,Mycoplasmatales,0
NC_031061.1,Campylobacterales,0
NC_031061.1,Sphingomonadales,0
NC_031061.1,Entomoplasmatales,0
NC_031061.1,Kitasatosporales,0
NC_031061.1,Hyphomicrobiales,0
NC_031061.1,Synechococcales,0
NC_031061.1,Leptospirales,0
NC_031061.1,Bdellovibrionales,0
NC_031061.1,Pseudomonadales,0
NC_031061.1,Nostocales,0
NC_031061.1,Chlamydiales,0
NC_031061.1,Actinomycetales,0
NC_031061.1,Propionibacteriales,0
NC_031061.1,Aeromonadales,0
NC_031061.1,Eubacteriales,0
NC_031061.1,Xanthomonadales,0
NC_031061.1,Bacteroidales,0
NC_031061.1,Pasteurellales,0
NC_031061.1,Bifidobacteriales,0
NC_031061.1,Candidatus Pelagibacterales,0
NC_031061.1,Caulobacterales,0
NC_031061.1,Alteromonadales,0
NC_031061.1,Bacillales,0
NC_031061.1,Oscillatoriales,0
NC_031061.1,Micrococcales,0
NC_031061.1,Rhodothermales,0
NC_031061.1,Rhodobacterales,0
NC_031061.1,Vibrionales,0
NC_031061.1,Thermales,0
NC_031061.1,Moraxellales,0
NC_031061.1,Burkholderiales,0
NC_031061.1,Lactobacillales,0
NC_031061.1,Flavobacteriales,0
NC_029079.1,Mycobacteriales,1
NC_029079.1,Thermoanaerobacterales,0
NC_029079.1,Enterobacterales,0
NC_029079.1,Mycoplasmatales,0
NC_029079.1,Campylobacterales,0
NC_029079.1,Sphingomonadales,0
NC_029079.1,Entomoplasmatales,0
NC_029079.1,Kitasatosporales,0
NC_029079.1,Hyphomicrobiales,0
NC_029079.1,Synechococcales,0
NC_029079.1,Leptospirales,0
NC_029079.1,Bdellovibrionales,0
NC_029079.1,Pseudomonadales,0
NC_029079.1,Nostocales,0
NC_029079.1,Chlamydiales,0
NC_029079.1,Actinomycetales,0
NC_029079.1,Propionibacteriales,0
NC_029079.1,Aeromonadales,0
NC_029079.1,Eubacteriales,0
NC_029079.1,Xanthomonadales,0
NC_029079.1,Bacteroidales,0
NC_029079.1,Pasteurellales,0
NC_029079.1,Bifidobacteriales,0
NC_029079.1,Candidatus Pelagibacterales,0
NC_029079.1,Caulobacterales,0
NC_029079.1,Alteromonadales,0
NC_029079.1,Bacillales,0
NC_029079.1,Oscillatoriales,0
NC_029079.1,Micrococcales,0
NC_029079.1,Rhodothermales,0
NC_029079.1,Rhodobacterales,0
NC_029079.1,Vibrionales,0
NC_029079.1,Thermales,0
NC_029079.1,Moraxellales,0
NC_029079.1,Burkholderiales,0
NC_029079.1,Lactobacillales,0
NC_029079.1,Flavobacteriales,0
NC_022758.1,Mycobacteriales,0
NC_022758.1,Thermoanaerobacterales,0
NC_022758.1,Enterobacterales,0
NC_022758.1,Mycoplasmatales,0
NC_022758.1,Campylobacterales,0
NC_022758.1,Sphingomonadales,0
NC_022758.1,Entomoplasmatales,0
NC_022758.1,Kitasatosporales,0
NC_022758.1,Hyphomicrobiales,0
NC_022758.1,Synechococcales,0
NC_022758.1,Leptospirales,0
NC_022758.1,Bdellovibrionales,0
NC_022758.1,Pseudomonadales,0
NC_022758.1,Nostocales,0
NC_022758.1,Chlamydiales,0
NC_022758.1,Actinomycetales,0
NC_022758.1,Propionibacteriales,0
NC_022758.1,Aeromonadales,0
NC_022758.1,Eubacteriales,0
NC_022758.1,Xanthomonadales,0
NC_022758.1,Bacteroidales,0
NC_022758.1,Pasteurellales,0
NC_022758.1,Bifidobacteriales,0
NC_022758.1,Candidatus Pelagibacterales,0
NC_022758.1,Caulobacterales,0
NC_022758.1,Alteromonadales,0
NC_022758.1,Bacillales,1
NC_022758.1,Oscillatoriales,0
NC_022758.1,Micrococcales,0
NC_022758.1,Rhodothermales,0
NC_022758.1,Rhodobacterales,0
NC_022758.1,Vibrionales,0
NC_022758.1,Thermales,0
NC_022758.1,Moraxellales,0
NC_022758.1,Burkholderiales,0
NC_022758.1,Lactobacillales,0
NC_022758.1,Flavobacteriales,0
NC_051587.1,Mycobacteriales,1
NC_051587.1,Thermoanaerobacterales,0
NC_051587.1,Enterobacterales,0
NC_051587.1,Mycoplasmatales,0
NC_051587.1,Campylobacterales,0
NC_051587.1,Sphingomonadales,0
NC_051587.1,Entomoplasmatales,0
NC_051587.1,Kitasatosporales,0
NC_051587.1,Hyphomicrobiales,0
NC_051587.1,Synechococcales,0
NC_051587.1,Leptospirales,0
NC_051587.1,Bdellovibrionales,0
NC_051587.1,Pseudomonadales,0
NC_051587.1,Nostocales,0
NC_051587.1,Chlamydiales,0
NC_051587.1,Actinomycetales,0
NC_051587.1,Propionibacteriales,0
NC_051587.1,Aeromonadales,0
NC_051587.1,Eubacteriales,0
NC_051587.1,Xanthomonadales,0
NC_051587.1,Bacteroidales,0
NC_051587.1,Pasteurellales,0
NC_051587.1,Bifidobacteriales,0
NC_051587.1,Candidatus Pelagibacterales,0
NC_051587.1,Caulobacterales,0
NC_051587.1,Alteromonadales,0
NC_051587.1,Bacillales,0
NC_051587.1,Oscillatoriales,0
NC_051587.1,Micrococcales,0
NC_051587.1,Rhodothermales,0
NC_051587.1,Rhodobacterales,0
NC_051587.1,Vibrionales,0
NC_051587.1,Thermales,0
NC_051587.1,Moraxellales,0
NC_051587.1,Burkholderiales,0
NC_051587.1,Lactobacillales,0
NC_051587.1,Flavobacteriales,0
NC_048089.1,Mycobacteriales,0
NC_048089.1,Thermoanaerobacterales,0
NC_048089.1,Enterobacterales,1
NC_048089.1,Mycoplasmatales,0
NC_048089.1,Campylobacterales,0
NC_048089.1,Sphingomonadales,0
NC_048089.1,Entomoplasmatales,0
NC_048089.1,Kitasatosporales,0
NC_048089.1,Hyphomicrobiales,0
NC_048089.1,Synechococcales,0
NC_048089.1,Leptospirales,0
NC_048089.1,Bdellovibrionales,0
NC_048089.1,Pseudomonadales,0
NC_048089.1,Nostocales,0
NC_048089.1,Chlamydiales,0
NC_048089.1,Actinomycetales,0
NC_048089.1,Propionibacteriales,0
NC_048089.1,Aeromonadales,0
NC_048089.1,Eubacteriales,0
NC_048089.1,Xanthomonadales,0
NC_048089.1,Bacteroidales,0
NC_048089.1,Pasteurellales,0
NC_048089.1,Bifidobacteriales,0
NC_048089.1,Candidatus Pelagibacterales,0
NC_048089.1,Caulobacterales,0
NC_048089.1,Alteromonadales,0
NC_048089.1,Bacillales,0
NC_048089.1,Oscillatoriales,0
NC_048089.1,Micrococcales,0
NC_048089.1,Rhodothermales,0
NC_048089.1,Rhodobacterales,0
NC_048089.1,Vibrionales,0
NC_048089.1,Thermales,0
NC_048089.1,Moraxellales,0
NC_048089.1,Burkholderiales,0
NC_048089.1,Lactobacillales,0
NC_048089.1,Flavobacteriales,0
NC_011085.3,Mycobacteriales,0
NC_011085.3,Thermoanaerobacterales,0
NC_011085.3,Enterobacterales,1
NC_011085.3,Mycoplasmatales,0
NC_011085.3,Campylobacterales,0
NC_011085.3,Sphingomonadales,0
NC_011085.3,Entomoplasmatales,0
NC_011085.3,Kitasatosporales,0
NC_011085.3,Hyphomicrobiales,0
NC_011085.3,Synechococcales,0
NC_011085.3,Leptospirales,0
NC_011085.3,Bdellovibrionales,0
NC_011085.3,Pseudomonadales,0
NC_011085.3,Nostocales,0
NC_011085.3,Chlamydiales,0
NC_011085.3,Actinomycetales,0
NC_011085.3,Propionibacteriales,0
NC_011085.3,Aeromonadales,0
NC_011085.3,Eubacteriales,0
NC_011085.3,Xanthomonadales,0
NC_011085.3,Bacteroidales,0
NC_011085.3,Pasteurellales,0
NC_011085.3,Bifidobacteriales,0
NC_011085.3,Candidatus Pelagibacterales,0
NC_011085.3,Caulobacterales,0
NC_011085.3,Alteromonadales,0
NC_011085.3,Bacillales,0
NC_011085.3,Oscillatoriales,0
NC_011085.3,Micrococcales,0
NC_011085.3,Rhodothermales,0
NC_011085.3,Rhodobacterales,0
NC_011085.3,Vibrionales,0
NC_011085.3,Thermales,0
NC_011085.3,Moraxellales,0
NC_011085.3,Burkholderiales,0
NC_011085.3,Lactobacillales,0
NC_011085.3,Flavobacteriales,0
NC_049965.1,Mycobacteriales,0
NC_049965.1,Thermoanaerobacterales,0
NC_049965.1,Enterobacterales,0
NC_049965.1,Mycoplasmatales,0
NC_049965.1,Campylobacterales,0
NC_049965.1,Sphingomonadales,0
NC_049965.1,Entomoplasmatales,0
NC_049965.1,Kitasatosporales,0
NC_049965.1,Hyphomicrobiales,0
NC_049965.1,Synechococcales,0
NC_049965.1,Leptospirales,0
NC_049965.1,Bdellovibrionales,0
NC_049965.1,Pseudomonadales,0
NC_049965.1,Nostocales,0
NC_049965.1,Chlamydiales,0
NC_049965.1,Actinomycetales,0
NC_049965.1,Propionibacteriales,0
NC_049965.1,Aeromonadales,0
NC_049965.1,Eubacteriales,0
NC_049965.1,Xanthomonadales,0
NC_049965.1,Bacteroidales,0
NC_049965.1,Pasteurellales,0
NC_049965.1,Bifidobacteriales,0
NC_049965.1,Candidatus Pelagibacterales,0
NC_049965.1,Caulobacterales,0
NC_049965.1,Alteromonadales,0
NC_049965.1,Bacillales,1
NC_049965.1,Oscillatoriales,0
NC_049965.1,Micrococcales,0
NC_049965.1,Rhodothermales,0
NC_049965.1,Rhodobacterales,0
NC_049965.1,Vibrionales,0
NC_049965.1,Thermales,0
NC_049965.1,Moraxellales,0
NC_049965.1,Burkholderiales,0
NC_049965.1,Lactobacillales,0
NC_049965.1,Flavobacteriales,0
NC_048080.1,Mycobacteriales,0
NC_048080.1,Thermoanaerobacterales,0
NC_048080.1,Enterobacterales,0
NC_048080.1,Mycoplasmatales,0
NC_048080.1,Campylobacterales,0
NC_048080.1,Sphingomonadales,0
NC_048080.1,Entomoplasmatales,0
NC_048080.1,Kitasatosporales,0
NC_048080.1,Hyphomicrobiales,0
NC_048080.1,Synechococcales,0
NC_048080.1,Leptospirales,0
NC_048080.1,Bdellovibrionales,0
NC_048080.1,Pseudomonadales,0
NC_048080.1,Nostocales,0
NC_048080.1,Chlamydiales,0
NC_048080.1,Actinomycetales,0
NC_048080.1,Propionibacteriales,0
NC_048080.1,Aeromonadales,0
NC_048080.1,Eubacteriales,0
NC_048080.1,Xanthomonadales,0
NC_048080.1,Bacteroidales,0
NC_048080.1,Pasteurellales,0
NC_048080.1,Bifidobacteriales,0
NC_048080.1,Candidatus Pelagibacterales,0
NC_048080.1,Caulobacterales,0
NC_048080.1,Alteromonadales,0
NC_048080.1,Bacillales,0
NC_048080.1,Oscillatoriales,0
NC_048080.1,Micrococcales,0
NC_048080.1,Rhodothermales,0
NC_048080.1,Rhodobacterales,0
NC_048080.1,Vibrionales,0
NC_048080.1,Thermales,0
NC_048080.1,Moraxellales,1
NC_048080.1,Burkholderiales,0
NC_048080.1,Lactobacillales,0
NC_048080.1,Flavobacteriales,0
NC_010105.1,Mycobacteriales,0
NC_010105.1,Thermoanaerobacterales,0
NC_010105.1,Enterobacterales,1
NC_010105.1,Mycoplasmatales,0
NC_010105.1,Campylobacterales,0
NC_010105.1,Sphingomonadales,0
NC_010105.1,Entomoplasmatales,0
NC_010105.1,Kitasatosporales,0
NC_010105.1,Hyphomicrobiales,0
NC_010105.1,Synechococcales,0
NC_010105.1,Leptospirales,0
NC_010105.1,Bdellovibrionales,0
NC_010105.1,Pseudomonadales,0
NC_010105.1,Nostocales,0
NC_010105.1,Chlamydiales,0
NC_010105.1,Actinomycetales,0
NC_010105.1,Propionibacteriales,0
NC_010105.1,Aeromonadales,0
NC_010105.1,Eubacteriales,0
NC_010105.1,Xanthomonadales,0
NC_010105.1,Bacteroidales,0
NC_010105.1,Pasteurellales,0
NC_010105.1,Bifidobacteriales,0
NC_010105.1,Candidatus Pelagibacterales,0
NC_010105.1,Caulobacterales,0
NC_010105.1,Alteromonadales,0
NC_010105.1,Bacillales,0
NC_010105.1,Oscillatoriales,0
NC_010105.1,Micrococcales,0
NC_010105.1,Rhodothermales,0
NC_010105.1,Rhodobacterales,0
NC_010105.1,Vibrionales,0
NC_010105.1,Thermales,0
NC_010105.1,Moraxellales,0
NC_010105.1,Burkholderiales,0
NC_010105.1,Lactobacillales,0
NC_010105.1,Flavobacteriales,0
NC_053173.1,Mycobacteriales,1
NC_053173.1,Thermoanaerobacterales,0
NC_053173.1,Enterobacterales,0
NC_053173.1,Mycoplasmatales,0
NC_053173.1,Campylobacterales,0
NC_053173.1,Sphingomonadales,0
NC_053173.1,Entomoplasmatales,0
NC_053173.1,Kitasatosporales,0
NC_053173.1,Hyphomicrobiales,0
NC_053173.1,Synechococcales,0
NC_053173.1,Leptospirales,0
NC_053173.1,Bdellovibrionales,0
NC_053173.1,Pseudomonadales,0
NC_053173.1,Nostocales,0
NC_053173.1,Chlamydiales,0
NC_053173.1,Actinomycetales,0
NC_053173.1,Propionibacteriales,0
NC_053173.1,Aeromonadales,0
NC_053173.1,Eubacteriales,0
NC_053173.1,Xanthomonadales,0
NC_053173.1,Bacteroidales,0
NC_053173.1,Pasteurellales,0
NC_053173.1,Bifidobacteriales,0
NC_053173.1,Candidatus Pelagibacterales,0
NC_053173.1,Caulobacterales,0
NC_053173.1,Alteromonadales,0
NC_053173.1,Bacillales,0
NC_053173.1,Oscillatoriales,0
NC_053173.1,Micrococcales,0
NC_053173.1,Rhodothermales,0
NC_053173.1,Rhodobacterales,0
NC_053173.1,Vibrionales,0
NC_053173.1,Thermales,0
NC_053173.1,Moraxellales,0
NC_053173.1,Burkholderiales,0
NC_053173.1,Lactobacillales,0
NC_053173.1,Flavobacteriales,0
NC_048056.1,Mycobacteriales,0
NC_048056.1,Thermoanaerobacterales,0
NC_048056.1,Enterobacterales,1
NC_048056.1,Mycoplasmatales,0
NC_048056.1,Campylobacterales,0
NC_048056.1,Sphingomonadales,0
NC_048056.1,Entomoplasmatales,0
NC_048056.1,Kitasatosporales,0
NC_048056.1,Hyphomicrobiales,0
NC_048056.1,Synechococcales,0
NC_048056.1,Leptospirales,0
NC_048056.1,Bdellovibrionales,0
NC_048056.1,Pseudomonadales,0
NC_048056.1,Nostocales,0
NC_048056.1,Chlamydiales,0
NC_048056.1,Actinomycetales,0
NC_048056.1,Propionibacteriales,0
NC_048056.1,Aeromonadales,0
NC_048056.1,Eubacteriales,0
NC_048056.1,Xanthomonadales,0
NC_048056.1,Bacteroidales,0
NC_048056.1,Pasteurellales,0
NC_048056.1,Bifidobacteriales,0
NC_048056.1,Candidatus Pelagibacterales,0
NC_048056.1,Caulobacterales,0
NC_048056.1,Alteromonadales,0
NC_048056.1,Bacillales,0
NC_048056.1,Oscillatoriales,0
NC_048056.1,Micrococcales,0
NC_048056.1,Rhodothermales,0
NC_048056.1,Rhodobacterales,0
NC_048056.1,Vibrionales,0
NC_048056.1,Thermales,0
NC_048056.1,Moraxellales,0
NC_048056.1,Burkholderiales,0
NC_048056.1,Lactobacillales,0
NC_048056.1,Flavobacteriales,0
NC_042076.1,Mycobacteriales,0
NC_042076.1,Thermoanaerobacterales,0
NC_042076.1,Enterobacterales,1
NC_042076.1,Mycoplasmatales,0
NC_042076.1,Campylobacterales,0
NC_042076.1,Sphingomonadales,0
NC_042076.1,Entomoplasmatales,0
NC_042076.1,Kitasatosporales,0
NC_042076.1,Hyphomicrobiales,0
NC_042076.1,Synechococcales,0
